role,video_id,scenario,method,horizon_ms,source_count,reference_count,reference_without_output,penalized_rmse,penalized_p95_frame_rmse,conditional_output_rmse,output_count,prediction_count,fallback_count,no_output_count,deadline_miss_count,output_coverage,prediction_coverage,on_time_prediction_rate_all_sources,reasons,remaining_lookahead_p05_ms,candidate_ready_latency_p50_ms,candidate_ready_latency_p95_ms,candidate_ready_latency_max_ms,prediction_queue_p95_ms,per_channel_jump_p95,per_channel_jump_max,reference_transition_count,matched_transitions,missed_transitions,unmatched_prediction_transitions,transition_lag_median_ms,transition_abs_lag_p95_ms
development_validation,V3,compute_load,hold_channels,100,300,296,91,0.5549165759623789,1.0,0.026868447197223998,208,109,99,92,99,0.6933333333333334,0.36333333333333334,0.36333333333333334,"{""deadline_miss"": 99, ""baseline_queue_replaced"": 92}",-15.11980666274776,99.78106666935878,115.11980666274776,127.9785333308173,0.0,"[0.019598390420480043, 0.01773174221299912, 0.03847684038655203, 0.033677289532848216, 0.03227572837069892, 0.031057756856161453, 0.022404533973659865, 0.0033399798959651275, 0.003711088773294629]","[0.03397198116355482, 0.03318720844065359, 0.04896192364825114, 0.05375234562956177, 0.05655140615493537, 0.05061330201282688, 0.04784795493130822, 0.005901984704838048, 0.006557760783153371]",6,3,3,53,128.1333333333332,129.3033333333333
development_validation,V3,compute_load,hold_channels,150,300,295,91,0.5563263532064402,1.0,0.038489132998627835,208,208,0,92,0,0.6933333333333334,0.6933333333333334,0.6933333333333334,"{""baseline_queue_replaced"": 92}",34.88019333725224,99.78106666935878,115.11980666274776,127.9785333308173,0.0,"[0.019598390420480043, 0.01773174221299912, 0.03847684038655203, 0.033677289532848216, 0.03227572837069892, 0.031057756856161453, 0.022404533973659865, 0.0033399798959651275, 0.003711088773294629]","[0.03397198116355482, 0.03318720844065359, 0.04896192364825114, 0.05375234562956177, 0.05655140615493537, 0.05061330201282688, 0.04784795493130822, 0.005901984704838048, 0.006557760783153371]",5,2,3,54,160.71666666666715,161.39166666666716
development_validation,V3,compute_load,hold_pose,50,300,298,281,0.9710644095930451,1.0,0.015134880496983642,18,0,18,282,208,0.06,0.0,0.0,"{""deadline_miss"": 145, ""baseline_queue_replaced"": 92, ""history_reset_before_ready"": 63}",-91.85139833394814,118.28343332576151,141.85139833394814,163.64963332425214,26.652739998993635,,,6,0,6,0,,
development_validation,V3,compute_load,hold_pose,100,300,296,91,0.5549165759623789,1.0,0.026868447197223998,208,8,200,92,200,0.6933333333333334,0.02666666666666667,0.02666666666666667,"{""deadline_miss"": 137, ""baseline_queue_replaced"": 92, ""history_reset_before_ready"": 63}",-41.85139833394815,118.28343332576151,141.85139833394814,163.64963332425214,26.652739998993635,"[0.019598390420480043, 0.01773174221299912, 0.03847684038655203, 0.033677289532848216, 0.03227572837069892, 0.031057756856161453, 0.022404533973659865, 0.0033399798959651275, 0.003711088773294629]","[0.03397198116355482, 0.03318720844065359, 0.04896192364825114, 0.05375234562956177, 0.05655140615493537, 0.05061330201282688, 0.04784795493130822, 0.005901984704838048, 0.006557760783153371]",6,3,3,46,128.1333333333332,129.3033333333333
development_validation,V3,compute_load,hold_pose,150,300,295,91,0.5563263532064402,1.0,0.038489132998627835,208,145,63,92,2,0.6933333333333334,0.48333333333333334,0.48333333333333334,"{""baseline_queue_replaced"": 92, ""history_reset_before_ready"": 63}",8.148601666051855,118.28343332576151,141.85139833394814,163.64963332425214,26.652739998993635,"[0.019598390420480043, 0.01773174221299912, 0.03847684038655203, 0.033677289532848216, 0.03227572837069892, 0.031057756856161453, 0.022404533973659865, 0.0033399798959651275, 0.003711088773294629]","[0.03397198116355482, 0.03318720844065359, 0.04896192364825114, 0.05375234562956177, 0.05655140615493537, 0.05061330201282688, 0.04784795493130822, 0.005901984704838048, 0.006557760783153371]",5,1,4,1,144.03333333333376,144.03333333333376
development_validation,V3,compute_load,linear_pose_w2,50,300,298,281,0.9710644095930451,1.0,0.015134880496983642,18,0,18,282,190,0.06,0.0,0.0,"{""history_warmup"": 170, ""deadline_miss"": 32, ""baseline_queue_replaced"": 92, ""history_reset_before_ready"": 6}",-77.28783999370785,100.40588332525931,127.28783999370783,141.06893333423795,0.0,,,6,0,6,0,,
development_validation,V3,compute_load,linear_pose_w2,100,300,296,91,0.5549166364050527,1.0,0.026870249601065904,208,2,206,92,36,0.6933333333333334,0.006666666666666667,0.006666666666666667,"{""history_warmup"": 170, ""deadline_miss"": 30, ""baseline_queue_replaced"": 92, ""history_reset_before_ready"": 6}",-27.28783999370785,100.40588332525931,127.28783999370783,141.06893333423795,0.0,"[0.019598390420480043, 0.01773174221299912, 0.03847684038655203, 0.033677289532848216, 0.03227572837069892, 0.031057756856161453, 0.022404533973659865, 0.0033399798959651275, 0.003711088773294629]","[0.03397198116355482, 0.03318720844065359, 0.04896192364825114, 0.05375234562956177, 0.05655140615493537, 0.05061330201282688, 0.04784795493130822, 0.005901984704838048, 0.006557760783153371]",6,3,3,53,128.1333333333332,129.3033333333333
development_validation,V3,compute_load,linear_pose_w2,150,300,295,91,0.5563270622161903,1.0,0.038503949724735455,208,32,176,92,0,0.6933333333333334,0.10666666666666667,0.10666666666666667,"{""history_warmup"": 170, ""baseline_queue_replaced"": 92, ""history_reset_before_ready"": 6}",22.71216000629215,100.40588332525931,127.28783999370783,141.06893333423795,0.0,"[0.037785865078266444, 0.03161814779493557, 0.06546201718958397, 0.06923532847403896, 0.08316977806179138, 0.07453523337730573, 0.04075124425421287, 0.006876507906237625, 0.007640564340264038]","[0.08961688579394467, 0.06335849667469451, 0.24190055088489515, 0.2701101508235051, 0.17341785285887001, 0.19874147594243197, 0.12546924508013368, 0.018043086554306198, 0.02004787394922912]",5,4,1,55,135.25,161.24166666666716
development_validation,V3,compute_load,linear_pose_w4,50,300,298,281,0.9710644095930451,1.0,0.015134880496983642,18,0,18,282,190,0.06,0.0,0.0,"{""history_warmup"": 204, ""deadline_miss"": 4, ""baseline_queue_replaced"": 92}",-68.336716667045,99.80406666623117,118.33671666704498,134.06356666456364,0.0,,,6,0,6,0,,
development_validation,V3,compute_load,linear_pose_w4,100,300,296,91,0.5549165759623789,1.0,0.026868447197223998,208,0,208,92,4,0.6933333333333334,0.0,0.0,"{""history_warmup"": 204, ""deadline_miss"": 4, ""baseline_queue_replaced"": 92}",-18.336716667044993,99.80406666623117,118.33671666704498,134.06356666456364,0.0,"[0.019598390420480043, 0.01773174221299912, 0.03847684038655203, 0.033677289532848216, 0.03227572837069892, 0.031057756856161453, 0.022404533973659865, 0.0033399798959651275, 0.003711088773294629]","[0.03397198116355482, 0.03318720844065359, 0.04896192364825114, 0.05375234562956177, 0.05655140615493537, 0.05061330201282688, 0.04784795493130822, 0.005901984704838048, 0.006557760783153371]",6,3,3,53,128.1333333333332,129.3033333333333
development_validation,V3,compute_load,linear_pose_w4,150,300,295,91,0.5563260581350593,1.0,0.0384829649878052,208,4,204,92,0,0.6933333333333334,0.013333333333333334,0.013333333333333334,"{""history_warmup"": 204, ""baseline_queue_replaced"": 92}",31.663283332955007,99.80406666623117,118.33671666704498,134.06356666456364,0.0,"[0.02103015797238284, 0.019873980721212284, 0.03847684038655203, 0.035051810299838726, 0.03690696769852674, 0.033693585695776705, 0.028486955675260182, 0.0037302240329020945, 0.004144693369891298]","[0.03397198116355482, 0.03318720844065359, 0.04896192364825114, 0.05375234562956177, 0.05655140615493537, 0.05061330201282688, 0.06141851205266624, 0.005901984704838048, 0.006557760783153371]",5,2,3,54,160.71666666666715,161.39166666666716
development_validation,V3,compute_load,linear_pose_w8,50,300,298,281,0.9710644095930451,1.0,0.015134880496983642,18,0,18,282,190,0.06,0.0,0.0,"{""history_warmup"": 208, ""baseline_queue_replaced"": 92}",-65.19108666326811,99.8112166679241,115.19108666326811,128.03213333150052,0.0,,,6,0,6,0,,
development_validation,V3,compute_load,linear_pose_w8,100,300,296,91,0.5549165759623789,1.0,0.026868447197223998,208,0,208,92,0,0.6933333333333334,0.0,0.0,"{""history_warmup"": 208, ""baseline_queue_replaced"": 92}",-15.191086663268106,99.8112166679241,115.19108666326811,128.03213333150052,0.0,"[0.019598390420480043, 0.01773174221299912, 0.03847684038655203, 0.033677289532848216, 0.03227572837069892, 0.031057756856161453, 0.022404533973659865, 0.0033399798959651275, 0.003711088773294629]","[0.03397198116355482, 0.03318720844065359, 0.04896192364825114, 0.05375234562956177, 0.05655140615493537, 0.05061330201282688, 0.04784795493130822, 0.005901984704838048, 0.006557760783153371]",6,3,3,53,128.1333333333332,129.3033333333333
development_validation,V3,compute_load,linear_pose_w8,150,300,295,91,0.5563263532064402,1.0,0.038489132998627835,208,0,208,92,0,0.6933333333333334,0.0,0.0,"{""history_warmup"": 208, ""baseline_queue_replaced"": 92}",34.80891333673189,99.8112166679241,115.19108666326811,128.03213333150052,0.0,"[0.019598390420480043, 0.01773174221299912, 0.03847684038655203, 0.033677289532848216, 0.03227572837069892, 0.031057756856161453, 0.022404533973659865, 0.0033399798959651275, 0.003711088773294629]","[0.03397198116355482, 0.03318720844065359, 0.04896192364825114, 0.05375234562956177, 0.05655140615493537, 0.05061330201282688, 0.04784795493130822, 0.005901984704838048, 0.006557760783153371]",5,2,3,54,160.71666666666715,161.39166666666716
development_validation,V4,algorithm_only,hold_channels,50,300,298,0,0.11437194422317093,0.2665160467050991,0.11437194422317093,300,300,0,0,0,1.0,1.0,1.0,{},50.0,0.0,0.0,0.0,0.0,"[0.19709855733744958, 0.1889400848269451, 0.21476094265340526, 0.21620236597556322, 0.24404138036899534, 0.22526318351396574, 0.2892019302560064, 0.30716314450109433, 0.05331111764456088]","[0.5183225965023033, 0.4950839351468117, 0.5717651306236422, 0.5938518263500023, 0.5755234515867618, 0.5954266191026019, 0.7504408436638464, 0.7748201444352348, 0.13202238270581645]",25,25,0,1,32.03333333333285,33.333333333333755
development_validation,V4,algorithm_only,hold_channels,100,300,297,0,0.22202300689088555,0.612033691980045,0.22202300689088555,300,300,0,0,0,1.0,1.0,1.0,{},100.0,0.0,0.0,0.0,0.0,"[0.19709855733744958, 0.1889400848269451, 0.21476094265340526, 0.21620236597556322, 0.24404138036899534, 0.22526318351396574, 0.2892019302560064, 0.30716314450109433, 0.05331111764456088]","[0.5183225965023033, 0.4950839351468117, 0.5717651306236422, 0.5938518263500023, 0.5755234515867618, 0.5954266191026019, 0.7504408436638464, 0.7748201444352348, 0.13202238270581645]",25,25,0,1,96.0666666666666,124.8066666666663
development_validation,V4,algorithm_only,hold_channels,150,300,295,0,0.28179698493449196,0.7132665793398282,0.28179698493449196,300,300,0,0,0,1.0,1.0,1.0,{},150.0,0.0,0.0,0.0,0.0,"[0.19709855733744958, 0.1889400848269451, 0.21476094265340526, 0.21620236597556322, 0.24404138036899534, 0.22526318351396574, 0.2892019302560064, 0.30716314450109433, 0.05331111764456088]","[0.5183225965023033, 0.4950839351468117, 0.5717651306236422, 0.5938518263500023, 0.5755234515867618, 0.5954266191026019, 0.7504408436638464, 0.7748201444352348, 0.13202238270581645]",25,25,0,1,128.1333333333332,156.81333333333342
development_validation,V4,algorithm_only,hold_pose,50,300,298,0,0.11437194422317093,0.2665160467050991,0.11437194422317093,300,300,0,0,0,1.0,1.0,1.0,{},50.0,0.0,0.0,0.0,0.0,"[0.19709855733744958, 0.1889400848269451, 0.21476094265340526, 0.21620236597556322, 0.24404138036899534, 0.22526318351396574, 0.2892019302560064, 0.30716314450109433, 0.05331111764456088]","[0.5183225965023033, 0.4950839351468117, 0.5717651306236422, 0.5938518263500023, 0.5755234515867618, 0.5954266191026019, 0.7504408436638464, 0.7748201444352348, 0.13202238270581645]",25,25,0,0,0.0,33.33333333333358
development_validation,V4,algorithm_only,hold_pose,100,300,297,0,0.22202300689088555,0.612033691980045,0.22202300689088555,300,300,0,0,0,1.0,1.0,1.0,{},100.0,0.0,0.0,0.0,0.0,"[0.19709855733744958, 0.1889400848269451, 0.21476094265340526, 0.21620236597556322, 0.24404138036899534, 0.22526318351396574, 0.2892019302560064, 0.30716314450109433, 0.05331111764456088]","[0.5183225965023033, 0.4950839351468117, 0.5717651306236422, 0.5938518263500023, 0.5755234515867618, 0.5954266191026019, 0.7504408436638464, 0.7748201444352348, 0.13202238270581645]",25,25,0,0,78.5666666666666,124.8066666666663
development_validation,V4,algorithm_only,hold_pose,150,300,295,0,0.28179698493449196,0.7132665793398282,0.28179698493449196,300,300,0,0,0,1.0,1.0,1.0,{},150.0,0.0,0.0,0.0,0.0,"[0.19709855733744958, 0.1889400848269451, 0.21476094265340526, 0.21620236597556322, 0.24404138036899534, 0.22526318351396574, 0.2892019302560064, 0.30716314450109433, 0.05331111764456088]","[0.5183225965023033, 0.4950839351468117, 0.5717651306236422, 0.5938518263500023, 0.5755234515867618, 0.5954266191026019, 0.7504408436638464, 0.7748201444352348, 0.13202238270581645]",25,25,0,0,111.73333333333267,156.81333333333342
development_validation,V4,algorithm_only,linear_pose_w2,50,300,298,0,0.0734431050171554,0.15775118078710773,0.0734431050171554,300,298,2,0,0,1.0,0.9933333333333333,0.9933333333333333,"{""history_warmup"": 2}",50.0,0.0,0.0,0.0,0.0,"[0.19627634672153918, 0.16972507302613138, 0.28677037410800366, 0.29060640933479126, 0.269200432917668, 0.2631744521437891, 0.2790322541416102, 0.2677772206146462, 0.045540724492714506]","[0.49089121203698527, 0.4917839231471405, 0.5590303251488129, 0.5763526746298797, 0.7166526030972754, 0.7023136135519213, 0.7560000000000001, 0.7740281415553137, 0.13114237950590413]",25,24,1,7,0.0,33.33333333333367
development_validation,V4,algorithm_only,linear_pose_w2,100,300,297,0,0.16884637410820857,0.4356190776440823,0.16884637410820857,300,298,2,0,0,1.0,0.9933333333333333,0.9933333333333333,"{""history_warmup"": 2}",100.0,0.0,0.0,0.0,0.0,"[0.40189431777749157, 0.4066765775656817, 0.41855438658549, 0.42492739404798596, 0.46903846961553464, 0.4871827642950738, 0.5368826121290257, 0.6164126724163408, 0.10852727169384861]","[0.680994299994476, 0.7, 0.7974866196043772, 0.7965441019560187, 0.7979892956835017, 0.7969839435252526, 0.7986176407824075, 0.7904530254178563, 0.1587433098021886]",25,25,0,19,32.03333333333285,96.07999999999974
development_validation,V4,algorithm_only,linear_pose_w2,150,300,295,0,0.23046421763716154,0.6153862718067068,0.23046421763716154,300,291,9,0,0,1.0,0.97,0.97,"{""history_warmup"": 2, ""invalid_future_geometry_or_state"": 7}",150.0,0.0,0.0,0.0,0.0,"[0.4787622435141047, 0.45925869027303434, 0.467406194084992, 0.48556427538242053, 0.5438008151860411, 0.5596325485094301, 0.6316762762602885, 0.7593115187951666, 0.12246898407280915]","[0.634900901702621, 0.7, 0.7685652716565465, 0.7567772485277516, 0.7710440053632042, 0.7565660080448061, 0.7800927536872029, 0.7672048691101101, 0.1442826358282733]",25,23,2,35,64.0,126.42333333333208
development_validation,V4,algorithm_only,linear_pose_w4,50,300,298,0,0.08842384761131712,0.1847093656632049,0.08842384761131712,300,296,4,0,0,1.0,0.9866666666666667,0.9866666666666667,"{""history_warmup"": 4}",50.0,0.0,0.0,0.0,0.0,"[0.17026725722044483, 0.15110491763597497, 0.20954059846177323, 0.21070997204703668, 0.23089364365468124, 0.2157724059986482, 0.2027400894650694, 0.24596315525015033, 0.03932139863055164]","[0.48107821558006575, 0.47261819521041926, 0.607263786489423, 0.6337218128993856, 0.6893006747827148, 0.6753846556841683, 0.7626346705950564, 0.7694283668505006, 0.12603151872277846]",25,25,0,3,0.0,33.07333333333244
development_validation,V4,algorithm_only,linear_pose_w4,100,300,297,0,0.1901657720768358,0.5097063463490813,0.1901657720768358,300,296,4,0,0,1.0,0.9866666666666667,0.9866666666666667,"{""history_warmup"": 4}",100.0,0.0,0.0,0.0,0.0,"[0.2976520644782668, 0.3039959258510726, 0.3766702697699357, 0.38792016250505834, 0.35464870396223264, 0.3617471034622028, 0.4324351660234984, 0.5071975709127357, 0.0824231507154062]","[0.5744732059847928, 0.697971353253751, 0.713397521174459, 0.6919031870264736, 0.7647932334703911, 0.7471898502055865, 0.7757953480108939, 0.7801961938270949, 0.13799577091899437]",25,24,1,18,39.899999999999864,96.08499999999967
development_validation,V4,algorithm_only,linear_pose_w4,150,300,295,0,0.2732614796160997,0.7384526748126666,0.2732614796160997,300,295,5,0,0,1.0,0.9833333333333333,0.9833333333333333,"{""history_warmup"": 4, ""invalid_future_geometry_or_state"": 1}",150.0,0.0,0.0,0.0,0.0,"[0.41238110127423605, 0.4128410317978667, 0.4035420954594951, 0.42009007769187573, 0.4665741078740676, 0.4755043165926249, 0.5045598722898936, 0.599434354576495, 0.1030117371887943]","[0.6775795359756356, 0.7, 0.7953440225729478, 0.7935980310378034, 0.7962752180583583, 0.7944128270875375, 0.7877393860964065, 0.7899685886243325, 0.15767201128647393]",25,25,0,27,65.33333333333348,128.11999999999992
development_validation,V4,algorithm_only,linear_pose_w8,50,300,298,0,0.09061417091214523,0.1702820948458918,0.09061417091214523,300,292,8,0,0,1.0,0.9733333333333334,0.9733333333333334,"{""history_warmup"": 8}",50.0,0.0,0.0,0.0,0.0,"[0.17946981368841677, 0.19065300933971094, 0.23806190405282912, 0.25947002785677903, 0.2675212434263808, 0.2703286718455653, 0.3166241871826496, 0.27785947008490675, 0.050840802490589594]","[0.5292685135110071, 0.5078474438337766, 0.5940048955212389, 0.6147861529188547, 0.7539441063774032, 0.7432086965974306, 0.7729685835245745, 0.7778833865201064, 0.13821084459981647]",25,25,0,1,0.0,33.07333333333244
development_validation,V4,algorithm_only,linear_pose_w8,100,300,297,0,0.1928409058706359,0.5363945525649889,0.1928409058706359,300,292,8,0,0,1.0,0.9733333333333334,0.9733333333333334,"{""history_warmup"": 8}",100.0,0.0,0.0,0.0,0.0,"[0.16819429344640846, 0.1339144386426987, 0.2402857385778559, 0.2601861274712906, 0.21292921332083145, 0.2048222983491516, 0.2049951414610709, 0.19010315218189258, 0.034158598761419676]","[0.48056567971091063, 0.4850360394208803, 0.5790418129776509, 0.6073753045494544, 0.7190556019816721, 0.7020342178042998, 0.7662772382301251, 0.7724086494610113, 0.12934294384556808]",25,25,0,5,64.0,111.89333333333362
development_validation,V4,algorithm_only,linear_pose_w8,150,300,295,0,0.28346934426715065,0.6837401228479223,0.28346934426715065,300,292,8,0,0,1.0,0.9733333333333334,0.9733333333333334,"{""history_warmup"": 8}",150.0,0.0,0.0,0.0,0.0,"[0.3298770887952964, 0.3287453911912283, 0.36024826800046283, 0.3759463619056015, 0.339881843414415, 0.3752769037630408, 0.32195239177872353, 0.3505829059792938, 0.0738962767024871]","[0.4277634635908749, 0.4991029623955462, 0.5731262167434131, 0.6062047443127564, 0.6413406533488717, 0.631613440796196, 0.7560000000000001, 0.764, 0.12]",25,25,0,13,96.0,140.666666666666
development_validation,V4,nominal,hold_channels,50,300,298,0,0.11437194422317093,0.2665160467050991,0.11437194422317093,300,300,0,0,0,1.0,1.0,1.0,{},25.101965000430937,23.234800000864198,24.898034999569063,48.8874000038777,0.0,"[0.19709855733744958, 0.1889400848269451, 0.21476094265340526, 0.21620236597556322, 0.24404138036899534, 0.22526318351396574, 0.2892019302560064, 0.30716314450109433, 0.05331111764456088]","[0.5183225965023033, 0.4950839351468117, 0.5717651306236422, 0.5938518263500023, 0.5755234515867618, 0.5954266191026019, 0.7504408436638464, 0.7748201444352348, 0.13202238270581645]",25,25,0,1,32.03333333333285,33.333333333333755
development_validation,V4,nominal,hold_channels,100,300,297,0,0.22202300689088555,0.612033691980045,0.22202300689088555,300,300,0,0,0,1.0,1.0,1.0,{},75.10196500043094,23.234800000864198,24.898034999569063,48.8874000038777,0.0,"[0.19709855733744958, 0.1889400848269451, 0.21476094265340526, 0.21620236597556322, 0.24404138036899534, 0.22526318351396574, 0.2892019302560064, 0.30716314450109433, 0.05331111764456088]","[0.5183225965023033, 0.4950839351468117, 0.5717651306236422, 0.5938518263500023, 0.5755234515867618, 0.5954266191026019, 0.7504408436638464, 0.7748201444352348, 0.13202238270581645]",25,25,0,1,96.0666666666666,124.8066666666663
development_validation,V4,nominal,hold_channels,150,300,295,0,0.28179698493449196,0.7132665793398282,0.28179698493449196,300,300,0,0,0,1.0,1.0,1.0,{},125.10196500043094,23.234800000864198,24.898034999569063,48.8874000038777,0.0,"[0.19709855733744958, 0.1889400848269451, 0.21476094265340526, 0.21620236597556322, 0.24404138036899534, 0.22526318351396574, 0.2892019302560064, 0.30716314450109433, 0.05331111764456088]","[0.5183225965023033, 0.4950839351468117, 0.5717651306236422, 0.5938518263500023, 0.5755234515867618, 0.5954266191026019, 0.7504408436638464, 0.7748201444352348, 0.13202238270581645]",25,25,0,1,128.1333333333332,156.81333333333342
development_validation,V4,nominal,hold_pose,50,300,298,0,0.11437194422317093,0.2665160467050991,0.11437194422317093,300,295,5,0,5,1.0,0.9833333333333333,0.9833333333333333,"{""deadline_miss"": 5}",11.731050000162213,36.20855000372103,38.26894999983779,71.46210000064457,0.0,"[0.19709855733744958, 0.1889400848269451, 0.21476094265340526, 0.21620236597556322, 0.24404138036899534, 0.22526318351396574, 0.2892019302560064, 0.30716314450109433, 0.05331111764456088]","[0.5183225965023033, 0.4950839351468117, 0.5717651306236422, 0.5938518263500023, 0.5755234515867618, 0.5954266191026019, 0.7504408436638464, 0.7748201444352348, 0.13202238270581645]",25,25,0,1,0.0,33.33333333333358
development_validation,V4,nominal,hold_pose,100,300,297,0,0.22202300689088555,0.612033691980045,0.22202300689088555,300,300,0,0,0,1.0,1.0,1.0,{},61.73105000016221,36.20855000372103,38.26894999983779,71.46210000064457,0.0,"[0.19709855733744958, 0.1889400848269451, 0.21476094265340526, 0.21620236597556322, 0.24404138036899534, 0.22526318351396574, 0.2892019302560064, 0.30716314450109433, 0.05331111764456088]","[0.5183225965023033, 0.4950839351468117, 0.5717651306236422, 0.5938518263500023, 0.5755234515867618, 0.5954266191026019, 0.7504408436638464, 0.7748201444352348, 0.13202238270581645]",25,25,0,0,78.5666666666666,124.8066666666663
development_validation,V4,nominal,hold_pose,150,300,295,0,0.28179698493449196,0.7132665793398282,0.28179698493449196,300,300,0,0,0,1.0,1.0,1.0,{},111.73105000016221,36.20855000372103,38.26894999983779,71.46210000064457,0.0,"[0.19709855733744958, 0.1889400848269451, 0.21476094265340526, 0.21620236597556322, 0.24404138036899534, 0.22526318351396574, 0.2892019302560064, 0.30716314450109433, 0.05331111764456088]","[0.5183225965023033, 0.4950839351468117, 0.5717651306236422, 0.5938518263500023, 0.5755234515867618, 0.5954266191026019, 0.7504408436638464, 0.7748201444352348, 0.13202238270581645]",25,25,0,0,111.73333333333267,156.81333333333342
development_validation,V4,nominal,linear_pose_w2,50,300,298,0,0.07476207233045419,0.161029704970603,0.07476207233045419,300,296,4,0,2,1.0,0.9866666666666667,0.9866666666666667,"{""history_warmup"": 2, ""deadline_miss"": 2}",11.974114999793528,36.22374999758904,38.02588500020647,57.33890000192332,0.0,"[0.19627634672153918, 0.16972507302613138, 0.3048037419051936, 0.3181982157470397, 0.269200432917668, 0.2631744521437891, 0.2790322541416102, 0.2677772206146462, 0.045540724492714506]","[0.47451377314846827, 0.44999999999999996, 0.5590303251488129, 0.5763526746298797, 0.6629940383395785, 0.6481719116714423, 0.7560000000000001, 0.764, 0.12]",25,24,1,7,0.0,33.33333333333367
development_validation,V4,nominal,linear_pose_w2,100,300,297,0,0.16884637410820857,0.4356190776440823,0.16884637410820857,300,298,2,0,0,1.0,0.9933333333333333,0.9933333333333333,"{""history_warmup"": 2}",61.97411499979353,36.22374999758904,38.02588500020647,57.33890000192332,0.0,"[0.40189431777749157, 0.4066765775656817, 0.41855438658549, 0.42492739404798596, 0.46903846961553464, 0.4871827642950738, 0.5368826121290257, 0.6164126724163408, 0.10852727169384861]","[0.680994299994476, 0.7, 0.7974866196043772, 0.7965441019560187, 0.7979892956835017, 0.7969839435252526, 0.7986176407824075, 0.7904530254178563, 0.1587433098021886]",25,25,0,19,32.03333333333285,96.07999999999974
development_validation,V4,nominal,linear_pose_w2,150,300,295,0,0.23046421763716154,0.6153862718067068,0.23046421763716154,300,291,9,0,0,1.0,0.97,0.97,"{""history_warmup"": 2, ""invalid_future_geometry_or_state"": 7}",111.97411499979353,36.22374999758904,38.02588500020647,57.33890000192332,0.0,"[0.4787622435141047, 0.45925869027303434, 0.467406194084992, 0.48556427538242053, 0.5438008151860411, 0.5596325485094301, 0.6316762762602885, 0.7593115187951666, 0.12246898407280915]","[0.634900901702621, 0.7, 0.7685652716565465, 0.7567772485277516, 0.7710440053632042, 0.7565660080448061, 0.7800927536872029, 0.7672048691101101, 0.1442826358282733]",25,23,2,35,64.0,126.42333333333208
development_validation,V4,nominal,linear_pose_w4,50,300,298,0,0.08952236933288005,0.1847093656632049,0.08952236933288005,300,294,6,0,2,1.0,0.98,0.98,"{""history_warmup"": 4, ""deadline_miss"": 2}",11.794274997373577,36.26474999873608,38.20572500262642,61.44700000368175,0.0,"[0.17026725722044483, 0.15110491763597497, 0.2416619390507624, 0.2648065674227935, 0.23089364365468124, 0.2157724059986482, 0.2027400894650694, 0.24596315525015033, 0.03932139863055164]","[0.48107821558006575, 0.47261819521041926, 0.607263786489423, 0.6337218128993856, 0.6893006747827148, 0.6753846556841683, 0.7626346705950564, 0.7694283668505006, 0.12603151872277846]",25,25,0,3,0.0,33.07333333333244
development_validation,V4,nominal,linear_pose_w4,100,300,297,0,0.1901657720768358,0.5097063463490813,0.1901657720768358,300,296,4,0,0,1.0,0.9866666666666667,0.9866666666666667,"{""history_warmup"": 4}",61.79427499737358,36.26474999873608,38.20572500262642,61.44700000368175,0.0,"[0.2976520644782668, 0.3039959258510726, 0.3766702697699357, 0.38792016250505834, 0.35464870396223264, 0.3617471034622028, 0.4324351660234984, 0.5071975709127357, 0.0824231507154062]","[0.5744732059847928, 0.697971353253751, 0.713397521174459, 0.6919031870264736, 0.7647932334703911, 0.7471898502055865, 0.7757953480108939, 0.7801961938270949, 0.13799577091899437]",25,24,1,18,39.899999999999864,96.08499999999967
development_validation,V4,nominal,linear_pose_w4,150,300,295,0,0.2732614796160997,0.7384526748126666,0.2732614796160997,300,295,5,0,0,1.0,0.9833333333333333,0.9833333333333333,"{""history_warmup"": 4, ""invalid_future_geometry_or_state"": 1}",111.79427499737358,36.26474999873608,38.20572500262642,61.44700000368175,0.0,"[0.41238110127423605, 0.4128410317978667, 0.4035420954594951, 0.42009007769187573, 0.4665741078740676, 0.4755043165926249, 0.5045598722898936, 0.599434354576495, 0.1030117371887943]","[0.6775795359756356, 0.7, 0.7953440225729478, 0.7935980310378034, 0.7962752180583583, 0.7944128270875375, 0.7877393860964065, 0.7899685886243325, 0.15767201128647393]",25,25,0,27,65.33333333333348,128.11999999999992
development_validation,V4,nominal,linear_pose_w8,50,300,298,0,0.09421327888176739,0.1856268616842963,0.09421327888176739,300,290,10,0,2,1.0,0.9666666666666667,0.9666666666666667,"{""history_warmup"": 8, ""deadline_miss"": 2}",11.82994499704364,36.32714999912423,38.17005500295636,61.42850000105682,0.0,"[0.1723364593902492, 0.17488265385829616, 0.2414248930183919, 0.2612837671797806, 0.25148744046707516, 0.2549265782032934, 0.30370985271402967, 0.27785947008490675, 0.0466353743622123]","[0.5292685135110071, 0.5078474438337766, 0.5940048955212389, 0.6147861529188547, 0.7539441063774032, 0.7432086965974306, 0.7729685835245745, 0.7778833865201064, 0.13821084459981647]",25,25,0,1,0.0,33.07333333333244
